latitude,longitude,altitude,geometry,coordinates,avspeed,distance,duration,endtime,maxspeed,minspeed,starttime,streetnames,taxiid,tripid
,,,LineString,"-8.61088,41.1457,-8.61076,41.1456,-8.61068,41.1458,-8.61051,41.1461,-8.61017,41.1465,-8.60994,41.1467,-8.60974,41.1467,-8.60968,41.1467,-8.60964,41.1467,-8.60957,41.1468,-8.6095,41.1469,-8.60947,41.1469,-8.6091,41.1469,-8.60899,41.1469,-8.60892,41.1468,-8",11.19245852,1296.258004,405,10/1/2013 9:54,163.3980262,0.401916599,10/1/2013 9:47,"Rua do Bonjardim,Rua de 31 de Janeiro,Praca de Almeida Garrett,Praca de Dom Joao I,Praca de Almeida Garrett,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua de Elisio de Melo,Avenida dos Aliados,Rua Doutor Tiago de Almeida,Rua Doutor Tiago de Almeida,Rua Doutor Tiago de Almeida",20000331,419102
,,,LineString,"-8.62873,41.1698,-8.62779,41.1697,-8.62607,41.1699,-8.62566,41.1695,-8.62549,41.1686,-8.6253,41.1685,-8.62392,41.1689,-8.62289,41.1692,-8.62303,41.1705,-8.62236,41.172,-8.61997,41.1735,-8.61675,41.1739,-8.6131,41.1745,-8.60925,41.1739,-8.606,41.172,-8.602",58.59499273,16127.05611,975,10/1/2013 10:05,415.6539738,2.67623174,10/1/2013 9:48,"Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua de Sarmento de Beires,Circular Regional Interna do Porto,Rua de Sarmento de Beires,Rua do Monte dos Burgos,Circular Regional Interna do Porto,Rua Acacio Lino,Rua Sousa Pinto,Rua do Monte dos Burgos,Rua Sousa Pinto,Rua Sousa Pinto,Circular Regional Interna do Porto,Rua Abade Correia da Serra,Circular Regional Interna do Porto,Via Norte,Rua Acacio Lino,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua de Bonjoia,Circular Regional Interna do Porto,Rua de Bonjoia,Rua de Bonjoia,Circular Regional Interna do Porto,Largo da Estacao,Rua Pinheiro de Campanha,Rua Pinheiro de Campanha,Rua de Bonjoia,Rua de Bonjoia,Rua Pinheiro de Campanha,Rua Pinheiro de Campanha,Rua Pinheiro de Campanha,Rua da Estacao,Rua da Estacao,Rua do Freixo,Rua do Freixo,Largo da Estacao,Rua da Estacao,Rua da Estacao",20000672,419104
,,,LineString,"-8.60016,41.1828,-8.60014,41.1828,-8.59844,41.1823,-8.59748,41.1817,-8.59819,41.1801,-8.599,41.1784,-8.59988,41.1767,-8.60012,41.1753,-8.60027,41.1743,-8.60189,41.1738,-8.60378,41.1737,-8.60511,41.1737,-8.60509,41.1737,-8.60536,41.1737,-8.60551,41.1729,-8",16.77356142,4894.408823,1035,10/1/2013 9:34,50.76415849,0,10/1/2013 9:17,"Rua de Antero de Quental,Rua de Vale Formoso,Hospital de Sao Joao,Rua de Vale Formoso,Rua da Igreja de Paranhos,Rua Doutor Roberto Frias,Alameda Professor Hernani Monteiro,Alameda Professor Hernani Monteiro,Rua Doutor Roberto Frias,Rua Doutor Roberto Frias,Hospital de Sao Joao,Rua da Igreja de Paranhos,Rua Doutor Manuel Pereira da Silva,Rua Doutor Roberto Frias,Rua Doutor Manuel Pereira da Silva,Rua Doutor Manuel Pereira da Silva,Rua Doutor Manuel Pereira da Silva,Rua Doutor Manuel Pereira da Silva,Rua do Capitao Pombeiro,Rua do Campo Lindo,Rua da Igreja de Paranhos,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua do Campo Lindo,Rua da Igreja de Paranhos,Rua da Igreja de Paranhos,Rua de Vale Formoso,Rua do Campo Lindo,Rua do Campo Lindo,Rua de Antero de Quental,Rua de Vale Formoso,Rua de Vale Formoso,Rua de Vale Formoso,Rua de Antero de Quental,Rua do Doutor Carlos Cal Brandao,Rua de Antero de Quental,Rua de Antonio Candido,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Antonio Candido,Rua de Antero de Quental,Rua de Antero de Quental,Rua do Doutor Carlos Cal Brandao,Rua de Antero de Quental,Rua da Constituicao,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Antero de Quental,Rua da Boavista,Rua de Antero de Quental,Avenida da Boavista,Largo da Lapa,Rua da Boavista,Rua da Boavista,Alameda dos Capitaes de Abril,Rua da Lapa,Rua da Boavista,Avenida da Boavista,Rua da Boavista,Rua da Boavista,Rua da Boavista,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista",20000458,419105
,,,LineString,"-8.63033,41.1549,-8.63035,41.1548,-8.63041,41.1548,-8.63049,41.1549,-8.63056,41.1548,-8.63159,41.1542,-8.63229,41.1532,-8.63359,41.1516,-8.63602,41.1513,-8.63891,41.1501,-8.64244,41.1497,-8.6447,41.1511,-8.64312,41.1518,-8.64122,41.15,-8.64051,41.1475,-8.",35.6907388,5209.929305,510,10/1/2013 9:55,71.7336254,0,10/1/2013 9:46,"Via de Cintura Interna,Rua das Estrelas,Travessa do Alto da Arrabida,CDUP,Rua de Entrecampos,Rua de Entrecampos,CDUP,Via de Cintura Interna,Rua de Goncalo Sampaio,Rua de Goncalo Sampaio,Rua de Goncalo Sampaio,Rua de Goncalo Sampaio,Rua de Goncalo Sampaio,Rua de Goncalo Sampaio,Rua de Agramonte,Cais do Lugan,Rua Cavaco,Via de Cintura Interna,Cais de Gaia,Rua Cavaco,Rua Cavaco,Cais de Gaia,Rua Daciano Baptista Marques,Rua Camilo Castelo Branco,Cais Fontainha,Cais do Cavaco,Rua Camilo Castelo Branco,Cais do Cavaco,Cais do Cavaco,Cais do Cavaco,Cais do Cavaco,Avenida de Ramos Pinto,Avenida de Ramos Pinto,Avenida de Ramos Pinto,Avenida de Ramos Pinto",20000539,419106
,,,LineString,"-8.5993,41.1492,-8.59929,41.1492,-8.59925,41.1492,-8.59868,41.1487,-8.59832,41.1484,-8.59759,41.1489,-8.59603,41.1501,-8.59521,41.1505,-8.59493,41.1507,-8.59489,41.1507,-8.59488,41.1507,-8.59453,41.1509,-8.59098,41.1538,-8.58566,41.1555,-8.58441,41.1559,-",26.07139274,4782.478228,645,10/1/2013 9:23,116.1257136,0,10/1/2013 9:12,"Avenida 25 de Abril,Travessa Bonfim,Rua do Bonfim,Rua do Bonfim,Rua do Bonfim,Campo 24 de Agosto,Campo 24 de Agosto,Campo 24 de Agosto,Rua do Bonfim,Campo 24 de Agosto,Rua do Pinhal,Rua do Bonfim,Rua do Bonfim,Rua do Bonfim,Rua Afonso de Albuquerque,Avenida 25 de Abril,Travessa da Ponte,Avenida 25 de Abril,Avenida 25 de Abril,Rua Sao Roque da Lameira,Praca da Corujeira,Avenida 25 de Abril,Praca da Corujeira,Travessa Monte da Bela,Travessa da Ponte,Rua Sao Roque da Lameira,Rua Emilio Biel,Travessa da Ponte,Rua das Escolas,Rua das Escolas,Travessa da Ponte,Rua Nossa Senhora Calvario,Rua Ourique,Rua Emilio Biel,Rua Sao Roque da Lameira,Travessa da Ponte,Rua da Ponte,Rua Sao Roque da Lameira,Rua Sao Roque da Lameira,Travessa da Ponte,Travessa da Ponte,Travessa da Ponte,Travessa da Ponte,Rua da Ponte",20000296,419107
,,,LineString,"-8.61075,41.1455,-8.61072,41.1456,-8.61072,41.1457,-8.61071,41.1458,-8.61066,41.146,-8.61034,41.1463,-8.61011,41.1467,-8.60993,41.1467,-8.60985,41.1466,-8.60963,41.1467,-8.60961,41.1467,-8.60953,41.1468,-8.60906,41.1469,-8.60904,41.1468,-8.609,41.1468,-8.",13.93874975,1673.988197,420,10/1/2013 9:54,89.89256128,0.401873076,10/1/2013 9:47,"Rua de Sa da Bandeira,Rua de Goncalo Cristovao,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de 31 de Janeiro,Rua de Goncalo Cristovao,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Praca de Almeida Garrett,Rua de 31 de Janeiro,Praca de Almeida Garrett,Praca de Almeida Garrett,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua do Almada,Rua do Almada,Praca da Republica,Rua de Goncalo Cristovao,Viaduto de Goncalo Cristovao,Rua de Sa da Bandeira",20000250,419108
,,,LineString,"-8.6696,41.2365,-8.66937,41.2351,-8.66918,41.2363,-8.66939,41.2383,-8.66821,41.2372,-8.66752,41.2349,-8.66704,41.2324,-8.66827,41.2293,-8.66889,41.2264,-8.66893,41.2245,-8.66747,41.2245,-8.66503,41.2257,-8.66074,41.226,-8.65697,41.2278,-8.65382,41.2305,-8",88.14702692,52883.81372,2145,10/1/2013 8:22,132.9127627,4.20118598,10/1/2013 7:46,"E805,IC24,Rua Cardosas,IP1,IP1,E805,IP1,EM555-3,EM555-3,Rua de Santo Antonio,E805,E805,A3,E805,E805,E805,E805,E805,E805,Rua Joaquim Jose Sousa Guimaraes,IC24,IC24,Alameda Doutor Mariano Felgueiras,Rua dos Cutileiros,IC24,E805,IP1,IP1,IP1,A3,E805,IP1,IP1,E805,IP1,IP1,IP1,E805,E805,IC24,Alameda Doutor Mariano Felgueiras,IP1,IP1,E805,E805,E805,Rua dos Cutileiros,E805,Rua Professor Abel Salazar,IC24,IC24,IP1,Avenida Mario Brito,IP1,Rua das Eiras,Avenida do Aeroporto,IP1,E805,Rua Joaquim Goncalves,E805,IP1,E805,E805,IP1,IP1,IP1,IC24,IC24,Rua dos Carvalhais,E805,IP1,IC24,Avenida Mario Brito,IP1,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,IP1,Rua do Pinhal,IC24,Rua do Barreiro,IC24,IP1,IP1,IC24,IP1,E805,E805,IP1,Rua dos Carvalhais,IP1,IP1,E805,IP1,Rua dos Carvalhais,E805,E805,E805,E805,E805,Rua dos Carvalhais,E805,E805,Travessa Corgo A,IP9,A11,IP9,Rua Corgo,IP9,IP9,Alameda Doutor Mariano Felgueiras,N206,N206,N206,Rua dos Cutileiros,N206,N206,Rua Joaquim Goncalves,Rua Joaquim Goncalves,IC24,IC24,IC24,IC24,IC24,IP1,IC24,Rua de Santo Antonio,EM555-3,IC24,IC24,IC24,IC24,IC24,IP1,IP1,IC24,Alameda da Igreja,IP1,A3,IP1,IP1,IP1,IP1,IP1",20000534,419109
,,,LineString,"-8.65474,41.1736,-8.65476,41.1736,-8.65478,41.1736,-8.65479,41.1736,-8.65483,41.1735,-8.65505,41.1731,-8.65449,41.1723,-8.65338,41.1716,-8.65038,41.1712,-8.64919,41.1702,-8.64818,41.1705,-8.64691,41.1698,-8.64517,41.1695,-8.6439,41.1684,-8.64299,41.1667,-",28.5656529,7714.613659,960,10/1/2013 9:33,148.8683191,0.200876142,10/1/2013 9:17,"Rua de Camoes,Rua de Camoes,Rua do Doutor Alfredo Magalhaes,Rua de Vale Formoso,Rua de Camoes,Rua Conde Covilha,Circular Regional Interna do Porto,Rua Doutor Pedro de Sousa,Praca de 9 de Abril,Rua Doutor Pedro de Sousa,Via de Cintura Interna,Rua Engenheiro Ezequiel de Campos,Rua Conde Covilha,Rua Conde Covilha,Rua Pereiro,Rua Preciosa,Rua Pereiro,Avenida Associacao Empresarial de Portugal,Rua de Delfim Ferreira,Rua Doutor Aires de Gouveia Osorio,Rua de Delfim Ferreira,Via de Cintura Interna,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Circular Regional Interna do Porto,Rua do Amial,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua do Amial,Circular Regional Interna do Porto,Rua do Amial,Viaduto de Goncalo Cristovao,Rua de Camoes,Rua de Camoes,Rua de Vale Formoso,Rua de Camoes,Rua do Capitao Pombeiro,Rua de Vale Formoso,Rua de Camoes,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Vale Formoso,Rua de Antero de Quental,Rua de Antero de Quental,Rua de Sao Bras,Rua de Sao Bras,Rua de Damiao de Gois,Rua de Damiao de Gois,Rua do Alferes Malheiro,Rua de Camoes,Viaduto de Goncalo Cristovao,Rua do Alferes Malheiro,Rua de Camoes,Rua Doutor Antonio Luis Gomes,Avenida dos Aliados,Rua de Camoes,Praca Trindade,Rua de Camoes,Rua de Camoes,Rua de Camoes,Rua de Camoes,Rua de Camoes",20000591,419110
,,,LineString,"-8.60742,41.1455,-8.60744,41.1455,-8.60745,41.1455,-8.60746,41.1455,-8.60746,41.1455,-8.60746,41.1455,-8.60746,41.1455,-8.60735,41.1457,-8.60708,41.1462,-8.60695,41.1467,-8.60696,41.1467,-8.60695,41.1467,-8.60691,41.1467,-8.60681,41.147,-8.60761,41.1473,-",12.46515667,3623.264277,1035,10/1/2013 9:54,171.1434994,0,10/1/2013 9:37,"Praca da Batalha,Rua da Madeira,Rua da Madeira,Rua da Madeira,Rua da Madeira,Rua do Capitao Henrique Galvao,Rua do Bonjardim,Rua do Capitao Henrique Galvao,Praca de Dom Joao I,Rua de Passos Manuel,Praca da Batalha,Rua da Madeira,Rua de Passos Manuel,Praca da Batalha,Rua de Santa Catarina,Rua de Passos Manuel,Rua de Passos Manuel,Rua de Santa Catarina,Rua de Santa Catarina,Rua de Passos Manuel,Rua de Passos Manuel,Rua de Passos Manuel,Rua do Capitao Henrique Galvao,Rua de Julio Dinis,Rua do Bonjardim,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Praca de Dom Joao I,Rua do Doutor Magalhaes Lemos,Rua da Boa Nova,Rua de Elisio de Melo,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua de Dom Manuel II,Rua de Ceuta,Rua de Dom Manuel II,Rua do Capitao Henrique Galvao,Praca de Mouzinho de Albuquerque,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Praca de Mouzinho de Albuquerque,Rua do Capitao Henrique Galvao,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Avenida da Franca,Praca de Mouzinho de Albuquerque,Avenida da Franca,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao",20000027,419111
,,,LineString,"-8.6288,41.161,-8.6288,41.161,-8.62875,41.1609,-8.62872,41.1609,-8.62829,41.1609,-8.62794,41.162,-8.62758,41.1631,-8.6275,41.1634,-8.6275,41.1634,-8.62749,41.1634,-8.62749,41.1634,-8.62724,41.1643,-8.62718,41.1646,-8.62718,41.1646,-8.62718,41.1646,-8.6275",19.35995901,3555.060936,645,10/1/2013 9:55,59.18648242,0,10/1/2013 9:44,"Avenida da Franca,Rua de 5 de Outubro,Rua de Pedro Hispano,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua dos Acores,Rua de Pedro Hispano,Rua de Pedro Hispano,Avenida da Boavista,Rua de Pedro Hispano,Avenida da Boavista,Rua de Pedro Hispano,Rua de Pedro Hispano,Rua de O Primeiro de Janeiro,Avenida da Boavista,Rua de Domingos Sequeira,Avenida da Boavista,Avenida da Franca,Avenida da Boavista,Avenida da Boavista,Rua dos Acores,Rua dos Acores,Avenida da Boavista,Avenida da Franca,Avenida da Franca,Avenida da Boavista,Avenida do Marechal Gomes da Costa,Rua do Capitao Henrique Galvao,Avenida da Franca,Rua do Capitao Henrique Galvao,Avenida da Boavista,Avenida do Marechal Gomes da Costa,Avenida do Marechal Gomes da Costa,Avenida da Boavista,Avenida da Boavista,Avenida do Marechal Gomes da Costa,Avenida do Marechal Gomes da Costa,Rua do Capitao Henrique Galvao,Avenida do Marechal Gomes da Costa,Avenida do Marechal Gomes da Costa,Avenida do Marechal Gomes da Costa,Rua do Capitao Henrique Galvao,Avenida da Franca",20000324,419112
,,,LineString,"-8.56651,41.1665",0,0,0,10/1/2013 10:33,0,0,10/1/2013 10:33,Estrada da Circunvalacao,20000296,419113
,,,LineString,"-8.60653,41.1446,-8.60655,41.1446,-8.60656,41.1447,-8.60659,41.1447,-8.60661,41.1447,-8.60667,41.1447,-8.60728,41.1446,-8.60741,41.1442,-8.60742,41.1441,-8.60747,41.1441,-8.60779,41.1437,-8.60803,41.1433,-8.60808,41.1432,-8.60813,41.1433,-8.60815,41.1433,",11.68312575,2576.183582,780,10/1/2013 9:44,39.28010769,0.401924567,10/1/2013 9:31,"Rua do Heroismo,Rua Antonio Carneiro,Rua Antonio Carneiro,Largo da Estacao,Rua do Heroismo,Rua do Heroismo,Rua do Heroismo,Largo Soares dos Reis,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Rua do Duque de Loule,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Rua da Estacao,Rua da Estacao,Rua da Estacao,Rua da Estacao,Rua do Freixo,Rua do Freixo,Rua do Heroismo,Rua do Heroismo,Rua do Heroismo,Rua do Heroismo,Rua do Duque de Loule,Rua de Alexandre Herculano,Rua de Augusto Rosa,Rua de Augusto Rosa,Rua do Duque de Loule,Rua de Alexandre Herculano,Rua de Alexandre Herculano,Praca da Batalha,Rua de Alexandre Herculano,Rua de Alexandre Herculano,Rua de Augusto Rosa,Rua de Augusto Rosa,Rua de Augusto Rosa,Rua de Sao Luis,Rua do General Sousa Dias,Rua do Duque de Loule,Rua de Sao Luis,Rua de Sao Luis,Rua de Sao Luis,Rua do General Sousa Dias,Rua do Duque de Loule,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Rua da Estacao,Avenida de Rodrigues de Freitas,Rua da Estacao",20000443,419115
,,,LineString,"-8.59144,41.1628,-8.59144,41.1628,-8.59111,41.1627,-8.59104,41.1626,-8.59148,41.162,-8.59248,41.1617,-8.59306,41.1625,-8.59366,41.1632,-8.59345,41.1645,-8.59349,41.1649,-8.59505,41.1651,-8.59696,41.1653,-8.59808,41.1655,-8.59833,41.1657,-8.59832,41.1657,-",15.81862274,4140.958415,930,10/1/2013 10:02,48.06233503,0,10/1/2013 9:46,"Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Hospital de Sao Joao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua Doutor Antonio Bernardino de Almeida,Estrada da Circunvalacao,Estrada da Circunvalacao,Escola Superior de Enfermagem,Estrada da Circunvalacao,Estrada da Circunvalacao,Escola Superior de Enfermagem,Rua Doutor Antonio Bernardino de Almeida,Rua Doutor Antonio Bernardino de Almeida,Rua Doutor Antonio Bernardino de Almeida,Praca do Doutor Francisco Sa Carneiro,Avenida de Fernao de Magalhaes,Rua Doutor Roberto Frias,Estrada da Circunvalacao,Praca do Doutor Francisco Sa Carneiro,Praca do Doutor Francisco Sa Carneiro,Rua Doutor Roberto Frias,Avenida de Fernao de Magalhaes,Avenida dos Combatentes da Grande Guerra,Rua de Costa Cabral,Rua Oliveira Martins,Avenida dos Combatentes da Grande Guerra,Praca do Doutor Francisco Sa Carneiro,Alameda Eca de Queiros,Avenida dos Combatentes da Grande Guerra,Avenida dos Combatentes da Grande Guerra,Rua Oliveira Martins,Avenida dos Combatentes da Grande Guerra,Rua de Costa Cabral,Rua Pereira Reis,Rua de Costa Cabral,Rua Doutor Roberto Frias,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Silva Tapada,Rua de Costa Cabral,Rua Assis Vaz,Rua Doutor Roberto Frias,Rua Doutor Manuel Laranjeira,Rua Doutor Carteado Mena,Rua de Augusto Lessa,Rua de Augusto Lessa,Rua Doutor Manuel Laranjeira,Rua Doutor Manuel Laranjeira,Rua Doutor Manuel Laranjeira,Rua Doutor Manuel Laranjeira,Rua Doutor Roberto Frias,Rua Doutor Roberto Frias,Rua Doutor Manuel Laranjeira,Rua Doutor Roberto Frias,Rua Doutor Roberto Frias,Alameda Professor Hernani Monteiro",20000045,419116
,,,LineString,"-8.64763,41.1542,-8.64601,41.1544,-8.64361,41.1545,-8.64139,41.1537,-8.6387,41.1531,-8.63614,41.1525,-8.63402,41.1525,-8.63307,41.1526,-8.63309,41.1526,-8.63285,41.1526,-8.63159,41.1526,-8.62962,41.1525,-8.62772,41.1524,-8.62682,41.152,-8.62676,41.1522,-8",13.68759906,2733.167005,720,10/1/2013 10:17,56.37412108,0,10/1/2013 10:05,"Rua da Torrinha,Rua da Maternidade,Rua da Maternidade,Rua do Rosario,Rua da Maternidade,Rua da Maternidade,Rua da Maternidade,Largo da Maternidade de Julio Dinis,Rua da Maternidade,Rua da Maternidade,Rua da Maternidade,Rua da Maternidade,Rua da Maternidade,Rua do Rosario,EM615,EM615,EM615,EM615,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Via de Cintura Interna,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua da Torrinha,Rua do Campo Alegre,Rua do Campo Alegre,Rua da Torrinha,Largo Alexandre Sa Pinto,Rua da Piedade,Rua da Piedade,Rua da Piedade,Rua da Piedade,Rua de Adolfo Casais Monteiro,Rua da Torrinha,Rua da Piedade,Largo da Maternidade de Julio Dinis,Rua da Maternidade,Largo da Maternidade de Julio Dinis,EM615,EM615,Rua da Maternidade,Rua da Torrinha,Rua de Anibal Cunha",20000207,419117
,,,LineString,"-8.63212,41.1644,-8.63214,41.1644,-8.63365,41.1638,-8.6357,41.1641,-8.63652,41.1644,-8.63869,41.1648,-8.63891,41.1649,-8.63941,41.1653,-8.64093,41.1649,-8.64288,41.1652,-8.6451,41.1656,-8.64725,41.166,-8.649,41.1663,-8.65244,41.1667,-8.65295,41.1673,-8.65",29.80646345,2171.450249,255,10/1/2013 9:34,69.92844095,0.401808701,10/1/2013 9:30,"Rua Arquitecto Cassiano Barbosa,Rua de Pedro Hispano,Avenida do Bessa,Rua de Pedro Hispano,Via de Cintura Interna,Avenida Associacao Empresarial de Portugal,Rua de Pedro Hispano,Avenida Associacao Empresarial de Portugal,Avenida de Sidonio Pais,Avenida de Sidonio Pais,Avenida Associacao Empresarial de Portugal,Avenida do Bessa,Avenida do Bessa,Rua Professor Mota Pinto,Rua Joaquim Leitao,Rua Doutor Alberto de Macedo,Rua Joaquim Leitao,Rua Joaquim Leitao",20000136,419118
,,,LineString,"-8.62763,41.1578,-8.62763,41.1578,-8.62763,41.1577,-8.62762,41.1578,-8.62791,41.1582,-8.62796,41.1582,-8.62861,41.1587,-8.62924,41.1589,-8.62941,41.1589,-8.62978,41.1588,-8.63015,41.1584,-8.63038,41.1578,-8.6303,41.1573,-8.63063,41.1571,-8.63159,41.1569,-",17.59440828,2344.82929,465,10/1/2013 9:29,42.15668383,0,10/1/2013 9:22,"Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Avenida da Boavista,Rua de Agramonte,Praca de Mouzinho de Albuquerque,Avenida da Boavista,Rua Sao Joao de Brito,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Avenida da Boavista,Rua Sao Joao de Brito,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Rua de Julio Dinis,Praca de Mouzinho de Albuquerque,Avenida da Boavista,Praca de Mouzinho de Albuquerque,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Rua Sao Joao de Brito,Rua Sao Joao de Brito,Rua de Agramonte,Praca de Mouzinho de Albuquerque,Rua da Meditacao,Rua de Agramonte,Rua da Meditacao,Praca de Mouzinho de Albuquerque",20000011,419119
,,,LineString,"-8.61545,41.1622",1.20547025,0,0,10/1/2013 10:04,1.20547025,1.20547025,10/1/2013 10:04,Rua de Alves Redol,20000547,419120
